EMB_1,EMB_2,EMB_3,EMB_4,EMB_5,EMB_6,EMB_7,EMB_8,EMB_9,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,EMB_51,EMB_52,EMB_53,EMB_54,EMB_55,EMB_56,EMB_57,EMB_58,EMB_59,EMB_60,EMB_61,EMB_62,EMB_63,EMB_64,EMB_65,EMB_66,EMB_67,EMB_68,EMB_69,EMB_70,EMB_71,EMB_72,EMB_73,EMB_74,EMB_75,EMB_76,EMB_77,EMB_78,EMB_79,EMB_80,EMB_81,EMB_82,EMB_83,EMB_84,EMB_85,EMB_86,EMB_87,EMB_88,EMB_89,EMB_90,EMB_91,EMB_92,EMB_93,EMB_94,EMB_95,EMB_96,EMB_97,EMB_98,EMB_99,EMB_100,EMB_101,EMB_102,EMB_103,EMB_104,EMB_105,EMB_106,EMB_107,EMB_108,EMB_109,EMB_110,EMB_111,EMB_112,EMB_113,EMB_114,EMB_115,EMB_116,EMB_117,EMB_118,EMB_119,EMB_120,EMB_121,EMB_122,EMB_123,EMB_124,EMB_125,EMB_126,EMB_127,EMB_128,FID,Image
-0.051019,-0.064464,-0.04671,-0.003872,-0.003244,0.02395,-0.089317,-0.065723,0.040298,0.176583,-0.164168,0.002584,-0.242511,-0.150502,-0.058716,0.081746,0.04043,-0.019917,-0.004443,-0.059374,0.042294,-0.106864,-0.053547,0.048262,0.013049,-0.099423,0.008145,0.056037,-0.061289,0.096841,0.111726,-0.171368,0.065236,-0.067126,0.028242,0.109606,-0.13219,-0.01535,0.18962,0.004199,-0.079071,-0.001877,-0.155694,-0.020361,0.059965,-0.025303,-0.088288,0.130451,-0.170089,-0.041697,-0.070159,0.023775,0.156996,-0.005935,0.058304,0.080232,-0.024103,-0.107922,0.105507,0.005977,-0.005828,-0.099776,-0.057866,-0.03678,0.121255,0.077203,0.018736,0.074572,-0.000409,-0.025214,-0.042193,-0.004257,-0.01866,-0.094934,0.01191,0.117379,-0.004614,0.084824,0.092685,0.010672,-0.067759,-0.073265,0.008452,0.057521,0.092841,-0.119729,-0.018655,-0.032789,-0.08747,0.203621,0.056313,0.031735,-0.109708,0.15803,-0.133807,-0.104454,-0.107037,-0.042325,-0.044054,0.164341,0.031084,0.115085,-0.031317,-0.051601,-0.07933,-0.069417,-0.165913,0.002854,-0.113083,-0.022414,0.078842,0.078051,-0.011362,-0.034696,0.023632,0.107011,0.005184,0.112351,-0.038207,0.094893,0.207068,-0.085245,-0.068247,-0.041822,-0.009907,-0.157935,0.11346,-0.101698,26,./image\26
-0.037778,-0.001488,-0.095377,-0.038934,-0.050759,-0.033194,-0.051901,0.045162,0.027467,0.018884,-0.17584,0.008295,-0.168505,-0.096055,0.027921,-0.063434,-0.057083,0.003245,0.005607,-0.066645,-0.089342,-0.099531,-0.121931,0.057064,-0.099288,-0.072995,-0.049496,0.057749,-0.170572,0.116937,0.057822,-0.054544,0.018893,-0.087014,-0.016991,0.027617,-0.095606,-0.144278,0.117349,-0.024089,0.027115,0.037047,-0.146092,0.02832,0.050072,-0.039465,0.124879,0.085542,-0.149132,0.078119,-0.04159,0.052851,0.14689,-0.093025,0.041181,0.066693,-0.008936,-0.064097,0.066231,0.054953,0.030865,-0.109313,-0.069159,0.040109,0.223259,0.076377,0.004534,0.102471,0.050904,-0.037782,-0.046701,0.013731,0.064393,-0.123633,-0.0826,0.074187,-0.070358,0.018987,0.016474,-0.051546,-0.096767,-0.072433,0.078265,0.07773,0.144809,-0.216914,0.037062,-0.002227,-0.056369,0.213152,0.033741,-0.028151,-0.217631,0.096257,-0.124727,-0.052068,-0.029546,0.003598,-0.079052,0.135812,0.044,0.104162,0.018915,-0.034624,-0.081772,-0.082043,-0.094977,0.111114,-0.044454,-0.015631,0.002545,0.067713,-0.006584,0.039311,-0.004226,0.055377,0.055658,0.056135,0.085634,0.050487,0.177755,-0.03393,-0.107549,0.033101,-0.018158,-0.308012,-0.035758,-0.090285,26,./image\26
-0.015743,-0.054105,-0.105032,-0.021464,-0.083572,0.034785,-0.020925,-0.072086,-0.044168,0.057769,-0.166221,0.037256,-0.125677,-0.195126,0.010797,0.007025,0.028643,-0.052063,0.0564,0.035052,-0.070059,0.002614,-0.147654,0.05556,-0.007209,0.119114,-0.004506,0.011876,-0.055612,0.053359,0.139124,-0.038505,0.042044,-0.148534,0.022916,0.063877,-0.143538,-0.080523,0.124443,0.038363,-0.04838,0.075913,-0.091806,0.030691,0.083123,0.025105,0.030892,0.205582,-0.182641,0.055582,-0.0127,0.06201,0.126046,0.011904,0.086415,-0.028152,-0.030078,-0.020226,0.037877,-0.047641,0.030523,-0.151911,-0.072139,0.05416,0.168474,0.122295,0.050988,0.052927,0.047983,-0.034535,-0.019027,-0.099051,0.079572,-0.099165,-0.073325,0.054214,-0.071821,0.080351,0.079571,0.021208,-0.0726,-0.072376,-0.041464,0.098721,0.13277,-0.174445,0.002395,-0.020048,-0.064192,0.161848,0.105169,-0.003982,-0.087009,0.04731,-0.089911,0.032481,0.039629,0.067308,-0.177284,0.028765,0.059812,0.012311,0.055032,0.04007,-0.167201,-0.088334,-0.070917,0.088081,0.021175,-0.054094,-0.07227,0.06787,0.128036,0.006342,0.038391,0.027567,-0.09235,0.092773,0.200177,0.007315,0.164699,-0.088269,-0.067974,0.04538,0.123016,-0.27324,0.087456,-0.046013,26,./image\26
-0.006175,-0.032668,-0.157731,0.036402,-0.025159,-0.092806,-0.051574,-0.008728,-0.023381,0.078691,-0.075669,-0.027559,-0.127695,-0.180629,0.058104,-0.122444,-0.05713,-0.091243,-0.092781,-0.055726,-0.10132,-0.120164,-0.138961,0.119841,-0.06895,-0.017395,0.002145,0.104322,-0.11713,0.005915,0.164159,0.006539,0.053481,-0.108356,-0.031171,0.00853,-0.162629,-0.127012,0.180243,0.029825,-0.049183,0.04468,-0.10429,-0.0146,0.003341,-0.024355,0.074491,0.20372,-0.151614,0.021976,-0.006833,0.085163,0.135502,0.017924,0.121352,0.119451,0.031847,-0.047821,0.068372,-0.017327,-0.035646,-0.195616,-0.053111,0.028318,0.2453,0.032051,-0.038781,0.046219,-0.080491,-0.063024,-0.130411,-0.053837,0.065623,-0.107314,-0.158865,0.044906,-0.084978,0.038498,-0.033311,-0.038779,-0.018192,-0.099928,0.041051,0.094725,0.093476,-0.228131,-0.074302,-0.005646,-0.016468,0.118639,0.076837,-0.065161,-0.190296,0.073357,-0.020129,-0.035192,-0.038022,-0.036032,-0.090337,-0.014966,0.015725,0.004186,0.001451,0.024856,-0.06964,-0.044598,-0.023715,0.063259,0.070473,-0.057485,0.002979,0.040413,-0.001279,0.042366,0.044449,0.065235,-0.013143,0.011855,0.143821,0.074448,0.103175,-0.094127,-0.067288,0.018891,0.022617,-0.221158,0.058516,-0.086044,26,./image\26
0.020976,0.13828,-0.033564,0.017065,-0.036049,0.195635,-0.05785,-0.145687,-0.08863,0.090714,-0.109883,0.010884,-0.049954,-0.067233,0.119428,0.01773,-0.07073,-0.072098,-0.017514,-0.103478,-0.095649,0.031462,-0.029894,0.021032,-0.011989,0.00299,0.010979,0.153137,-0.134892,-0.073278,0.130407,-0.037003,0.083272,-0.06046,0.059076,-0.049509,-0.06129,-0.110226,0.154465,-0.043516,0.033854,-0.032032,-0.108582,-0.150689,0.086506,-0.052151,0.031668,0.08098,0.052608,0.056969,-0.056164,-0.032393,0.165057,0.04313,0.129822,0.140638,-0.01614,-0.087258,0.105502,-0.056737,0.057023,-0.140151,0.123932,0.124001,0.03538,-0.101575,-0.003741,-0.036157,-0.014704,0.05212,-0.11172,0.009737,0.032884,-0.072157,-0.055201,-0.056781,-0.051343,0.135342,0.104465,0.046956,-0.025134,-0.121716,0.036909,0.117558,0.097346,-0.097457,0.085879,-0.054903,-0.030618,-0.115755,0.005098,-0.074359,-0.072028,-0.001928,0.196754,-0.111233,-0.09973,-0.036123,-0.016118,0.007083,-0.047127,0.169726,-0.082206,0.130397,0.01829,-0.00683,-0.13501,0.0536,-0.108194,-0.068422,-0.052423,0.090007,-0.122973,0.168881,-0.129084,0.142357,0.007741,0.025149,-0.068071,0.094087,0.021222,-0.077214,0.182334,0.022415,0.022045,-0.119372,0.152112,0.056387,26,./image\26
0.135867,0.004006,-0.137106,-0.070965,-0.003687,0.062775,0.025939,-0.177616,0.035228,0.02253,-0.002625,0.057406,0.034949,-0.209766,0.043612,0.043392,0.069048,-0.137281,0.037275,-0.010046,-0.074511,0.102073,-0.178747,0.05819,0.05832,0.071928,0.108517,0.107937,0.062692,0.036768,0.125053,0.088223,0.069694,-0.160203,0.035475,0.020467,-0.185851,0.058978,0.186882,0.090339,-0.075622,0.068227,-0.042251,-0.158504,0.043756,-0.011348,-0.051639,0.003075,-0.02205,0.038538,-0.001731,0.001634,0.116675,-0.077102,-0.003491,0.086207,-0.057636,-0.083875,0.060557,-0.087577,-0.010932,-0.104836,-0.069392,0.038591,0.100585,0.055607,0.148924,-0.020244,0.03413,-0.073476,0.017348,-0.115814,0.060877,-0.087107,0.043706,0.031132,0.025787,0.095204,-0.055222,-0.005581,-0.013234,0.029107,-0.075355,0.0892,0.135255,-0.088213,0.071977,-0.121261,-0.09416,0.076722,0.092871,0.01862,-0.016486,-0.032424,0.008108,0.066773,-0.118589,0.024792,-0.162791,-0.039617,-0.045531,0.038577,0.148494,-0.126055,-0.122864,0.03275,-0.032797,0.104088,0.026337,-0.099347,0.044469,0.113297,-0.072785,0.031309,0.125429,0.174102,-0.103908,0.160236,0.038206,0.112095,0.118928,-0.049505,0.141519,0.055395,0.153246,-0.161937,-0.004966,-0.061243,27,./image\27
0.003681,-0.164105,-0.058503,-0.116397,0.096357,0.164509,-0.062003,-0.001332,-0.023648,0.04118,-0.01081,-0.018758,-0.040781,-0.141675,0.024311,-0.050386,-0.055681,-0.050365,0.036449,0.05301,0.069972,0.091292,-0.001578,0.067627,0.065998,0.00424,-0.043319,0.052881,0.048426,-0.061489,0.163338,0.071016,-0.011455,0.007941,-0.046982,-0.108926,-0.080375,-0.039878,-0.050745,-0.088577,0.058507,-0.001635,-0.02485,-0.039502,-0.084465,-0.175124,0.125066,-0.027142,-0.025681,0.063228,-0.152132,0.02141,0.068017,-0.085795,0.035643,-0.099992,0.078667,0.065673,-0.076623,-0.163855,0.034758,-0.137842,-0.016985,0.195611,-0.07551,0.045534,0.111652,0.055817,0.011539,-0.081635,-0.087316,-0.204055,0.023942,-0.089382,0.021972,0.003114,-0.041628,0.079892,-0.05398,0.084546,-0.133225,-0.038553,0.004827,0.018754,0.007827,0.064405,0.06319,0.039614,0.007932,0.048293,0.0962,-0.180214,-0.174546,-0.025982,0.319596,-0.072333,-0.147191,-0.08478,-0.039419,-0.062794,0.016855,0.089944,-0.032196,0.040052,0.009775,-0.003071,0.096592,-0.053492,0.083817,-0.143758,-0.123674,0.06629,0.055334,0.085866,-0.013124,-0.030605,-0.085451,-0.046961,0.03707,0.022756,-0.028064,0.08243,0.004667,0.044994,0.161677,-0.240093,0.088049,0.141362,27,./image\27
0.113834,-0.183298,-0.020306,-0.154466,-0.151537,-0.052412,0.009854,-0.09455,-0.100476,0.064693,-0.042314,-0.086845,-0.12312,0.041613,-0.02743,0.05403,0.001157,-0.034315,0.071722,-0.045923,-0.162725,0.107902,-0.116838,-0.044116,0.112717,0.065495,0.019623,-0.06777,0.10852,-0.027667,-0.005038,-0.001376,-0.074441,-0.027473,0.007039,0.045723,-0.067524,0.19548,0.152194,-0.13058,0.077195,0.016081,-0.089633,-0.027221,0.024271,-0.18042,-0.074554,0.054944,-0.093305,0.012198,-0.024658,0.079377,0.061776,-0.122465,-0.041235,0.014039,0.088712,0.037302,0.061785,-0.06492,0.132033,-0.071931,-0.156879,0.167934,0.028532,0.184445,0.143433,-0.119577,-0.059554,0.010886,-0.071273,-0.058107,0.052456,-0.160357,0.066928,-0.007366,-0.1175,-0.017787,0.014885,-0.053118,-0.095109,0.056013,-0.081789,0.140589,0.088334,-0.198267,0.002411,-0.062633,0.008887,0.032495,-0.015281,-0.042108,-0.051405,0.047016,0.061858,-0.125874,0.053834,0.024119,0.003697,-0.083512,0.090402,0.009028,-0.034632,0.029562,0.117817,0.182925,0.059453,0.051866,-0.016176,-0.050906,0.127273,0.116465,0.100977,0.036371,-0.008252,-0.016541,-0.04637,0.05482,-0.132729,0.079733,0.151943,0.086556,-0.090919,0.065064,0.029823,-0.082529,-0.029496,-0.165174,27,./image\27
0.063216,0.008195,-0.067108,-0.083322,0.084994,0.034517,0.00985,-0.171503,-0.012411,0.017412,0.044844,0.03223,0.017875,-0.160064,0.071901,0.031307,0.031348,-0.015608,0.007775,-0.0817,-0.075605,0.131542,-0.139268,0.073596,0.0746,0.101397,0.155808,0.074812,0.083839,0.030406,0.139014,0.166867,0.061543,-0.062059,0.04995,0.004229,-0.10129,-0.070358,0.057903,0.02149,-0.051623,-0.004736,-0.010271,-0.137617,0.047602,-0.063285,0.032002,-0.097068,0.002042,0.037595,-0.042942,-0.021434,0.117964,-0.011132,-0.012953,0.019926,-0.057959,-0.120465,0.017797,-0.135851,0.004187,-0.126387,0.006787,0.068505,0.026171,0.078713,0.166204,0.014155,0.07092,-0.04768,0.041859,-0.126073,0.056027,0.012197,0.045571,0.023734,0.074713,0.059792,-0.028828,0.00446,-0.041988,0.08181,-0.16271,0.127964,0.1967,-0.005148,0.059247,-0.116548,-0.018787,0.113785,-0.024372,0.057459,-0.017967,-0.033684,0.042479,0.081234,-0.163188,0.049709,-0.09188,-0.096501,-0.070253,0.029832,0.154456,-0.182835,-0.042152,0.136062,-0.133708,0.145213,0.002159,-0.110302,-0.020304,0.177518,-0.086007,0.006237,0.151159,0.215178,-0.101527,-0.020274,-0.03001,0.144752,0.040659,-0.080555,0.1489,0.070164,0.179129,-0.093628,0.048912,-0.016954,27,./image\27
-0.02512,-0.170954,-0.150971,-0.084468,-0.044059,0.000797,0.018444,-0.050947,-0.004805,0.020875,-0.05622,0.050589,0.043934,-0.269425,0.078616,0.085009,0.109937,-0.0133,0.130171,0.050494,-0.063605,0.060329,-0.211095,0.064896,-0.020838,0.1932,0.149251,0.02698,-0.013938,-0.008681,0.071477,0.168605,0.054613,-0.155741,-0.000318,-0.006957,-0.202392,0.068054,0.083576,-0.003849,-0.005286,0.04712,-0.082844,-0.096251,0.02418,-0.065514,0.073422,0.013834,-0.038159,0.081707,-0.010584,0.05217,0.05135,-0.046266,0.089559,-0.012287,-0.071158,-0.030219,0.050486,-0.067855,0.048421,-0.155572,-0.0528,0.127779,0.186682,0.031077,0.167711,-0.024449,0.055575,-0.002896,-0.030411,-0.167112,0.086062,-0.036548,0.063127,-0.041974,-0.101223,0.017979,-0.075825,-0.020847,-0.102884,-0.028459,-0.113732,0.110886,0.136398,-0.049858,0.071259,-0.101612,-0.165535,0.126084,0.070245,-0.049964,-0.064459,-0.059119,-0.025525,-0.02519,0.000473,0.100262,-0.110686,-0.026647,-0.019935,0.039419,0.151246,0.00326,-0.055961,0.013097,-0.054805,0.160994,0.036482,-0.069754,-0.007295,0.069078,0.029608,0.083177,0.042081,0.014274,-0.116804,0.072951,0.075762,0.037295,0.149805,-0.006056,-0.054342,0.105829,0.058324,-0.190671,-0.043702,-0.035318,28,./image\28
0.009676,-0.09382,-0.10542,-0.031074,0.00819,0.004646,-0.010277,-0.119965,0.003138,-0.022021,-0.077473,0.034867,-0.023322,-0.257624,0.003512,0.073018,0.076688,-0.006004,0.110136,-0.019039,-0.021888,-0.002041,-0.201115,0.017291,-0.02839,0.132947,0.048161,0.102124,-0.01698,0.0075,0.086344,0.153762,0.001422,-0.159578,0.045945,-0.0166,-0.167508,0.074376,0.178709,0.061025,-0.003291,0.059882,-0.08406,-0.076668,0.027596,0.000316,0.022254,0.096912,-0.052847,0.067928,0.000278,0.119198,0.086296,-0.00235,0.157166,0.077927,-0.102776,-0.063569,0.082878,-0.023319,0.023575,-0.191339,-0.039974,0.079338,0.122744,0.140946,0.143033,0.021872,0.052821,-0.01136,-0.046668,-0.156358,0.052036,-0.054951,-0.029262,0.030266,-0.124309,0.117447,-0.111252,-0.048033,-0.052928,-0.070233,-0.045081,0.147553,0.105668,-0.112291,0.048314,-0.144995,-0.174984,0.09669,0.112311,-0.060786,-0.072129,-0.100519,-0.045854,0.026192,-0.002416,-0.005686,-0.130807,-0.002331,-0.125048,0.091736,0.086677,-0.042686,-0.118598,-0.011972,-0.052161,0.153215,0.000926,-0.054188,-0.011746,0.072425,0.021818,-0.000738,0.045863,0.103765,-0.100874,0.105225,0.013466,-0.035522,0.123575,-0.049209,0.090252,0.043046,0.090533,-0.213663,-0.022146,-0.061035,28,./image\28
0.000201,-0.168687,-0.108424,-0.071045,0.031241,0.030347,-0.057253,-0.049195,0.10083,-0.050017,-0.056902,0.008673,0.008992,-0.283435,0.065822,0.047439,0.128093,0.009653,0.099276,0.014963,-0.034486,0.014542,-0.15531,-0.008527,0.029789,0.109564,0.05376,0.0539,-0.042286,-0.072924,0.033797,0.072588,0.065798,-0.123293,0.007868,0.078202,-0.171106,0.102582,0.015896,-0.019528,0.045051,0.02832,-0.140715,-0.087679,-0.028527,-0.043653,0.022119,0.048755,-0.050755,0.026298,-0.028336,0.072052,0.043567,-0.062008,0.168873,0.044061,-0.081283,-0.118738,0.133293,-0.039259,0.096108,-0.156034,-0.048559,0.125692,0.152257,0.080065,0.131303,-0.054026,0.059103,-0.039678,-0.070398,-0.19372,0.005167,-0.090342,0.063218,0.044405,-0.150072,0.032219,-0.082239,-0.042054,-0.072264,-0.043789,-0.123609,0.138212,0.172018,-0.170088,0.063458,-0.111601,-0.133043,0.153737,0.024991,-0.080606,-0.0641,-0.053786,-0.09666,-0.032914,-0.027668,0.066342,-0.105824,0.052479,0.015961,0.001694,0.048474,0.019187,-0.006865,0.10323,-0.066625,0.098861,-0.008497,-0.071044,0.014062,0.107364,-0.021557,0.035217,0.039068,0.017697,-0.157353,-0.002822,0.059074,0.032062,0.19069,-0.054485,-0.096438,0.107698,0.073767,-0.178978,0.00304,-0.012678,28,./image\28
0.05593,-0.098982,-0.124877,-0.173308,-0.057898,0.047881,-0.080654,-0.042158,-0.072623,-0.027268,-0.070905,0.133156,-0.007902,-0.241565,0.111357,-0.043186,-0.009169,-0.001133,0.014602,-0.017714,-0.027324,0.116915,-0.109075,0.056195,0.009145,0.000913,0.003992,0.035634,0.155724,0.050355,0.159329,0.039872,0.068614,-0.162706,0.001712,-0.010137,-0.228314,0.029401,0.045299,0.018389,-0.054179,0.073103,0.034254,-0.085794,0.05776,-0.130766,0.033806,-0.022438,-0.083824,0.045271,-0.068333,0.005374,0.143903,-0.068314,0.018436,0.038139,-0.034188,0.040941,-0.030326,-0.120003,-0.003092,-0.202246,-0.110748,0.129718,0.120628,0.057226,0.152027,-0.000637,-0.120352,-0.090455,-0.014511,-0.043393,0.064892,-0.114508,0.092982,-0.068729,-0.083698,0.089437,-0.119939,0.022359,-0.086102,0.104818,-0.086637,0.064218,0.07544,-0.060794,-0.001008,-0.07637,-0.114477,0.027849,0.106808,-0.034753,-0.171533,-0.083457,0.073947,-0.012104,-0.165211,-0.034667,0.017719,-0.116514,-0.025088,-0.023084,0.167795,0.049819,-0.067593,-0.025981,0.039989,0.062328,0.163422,-0.098308,-0.025027,0.051943,0.030824,0.126868,0.103012,0.02124,-0.004903,0.118929,0.078092,0.076293,0.136786,-0.011923,0.077776,0.030821,0.061939,-0.17128,-0.086298,-0.029339,29,./image\29
-0.050696,-0.008661,-0.110377,0.0581,0.235005,0.098868,-0.04683,-0.012834,0.050226,0.062676,-0.069502,-0.076465,-0.019465,-0.03635,0.066992,-0.08823,0.031783,0.012593,0.00941,-0.030852,-0.010306,0.070609,0.041331,0.134849,-0.058464,-0.124643,-0.04283,0.024636,-0.035568,-0.024652,0.104051,-0.079649,-0.052597,0.031914,0.07346,-0.042884,-0.181952,-0.065376,-0.041845,-0.164949,-0.021632,-0.132383,0.028998,-0.014074,-0.013452,-0.176578,0.078573,-0.041118,0.031284,0.03833,-0.135224,0.003582,0.070713,-0.023664,-0.090257,-0.050698,0.036057,-0.145618,-0.039438,-0.144869,-0.137377,0.05455,0.021076,0.168743,0.012462,0.013231,0.076614,0.030048,-0.033003,0.15937,0.042115,-0.144706,0.061107,-0.065146,-0.048,-0.014376,0.081809,-0.017123,-0.097387,0.004748,0.034834,-0.006115,0.001077,0.04196,0.122875,0.045663,0.058009,-0.080211,-0.104407,-0.027073,0.198838,-0.003935,-0.227674,-0.017346,0.069328,-0.080922,-0.104152,-0.015565,-0.088683,0.020739,-0.138464,0.124614,0.023359,0.037663,0.05748,0.056607,0.042305,-0.083214,0.025058,-0.091342,-0.138405,0.112911,-0.104021,0.198943,-0.053008,-0.090174,-0.000215,-0.051325,-0.032003,0.062191,0.020676,0.030975,0.099573,0.008611,0.151186,-0.257724,0.179423,0.073686,29,./image\29
-0.021732,-0.116099,-0.141567,0.03498,-0.070662,-0.084393,-0.079997,-0.132756,-0.113082,-0.024864,-0.088055,0.098057,-0.010105,-0.239963,0.056688,-0.01902,0.075759,0.041862,0.037722,0.031468,-0.126222,-0.002158,-0.175579,0.024608,0.048725,0.078389,0.039477,0.12517,0.076096,0.080906,0.181502,0.055901,0.022323,-0.088424,-0.060881,-0.054002,-0.130124,-0.011718,0.085611,0.015839,-0.039113,0.068292,-0.078421,-0.024801,0.133611,-0.034413,0.129221,0.133634,-0.056334,0.091788,0.024249,0.021003,0.134769,0.069794,-0.005364,0.052341,-0.067597,-0.032018,0.063578,0.078328,0.109041,-0.22658,-0.062733,0.044351,0.16093,0.040754,0.098948,-0.064458,-0.053346,-0.064575,-0.017343,-0.143045,0.016263,-0.024574,0.098624,-0.030937,0.079505,0.139596,-0.001812,0.03659,-0.165478,-0.018318,-0.032928,0.099395,0.086681,0.000168,0.011861,-0.154215,-0.056771,0.045731,0.020281,-0.02901,-0.137442,-0.060808,0.056162,-0.050365,-0.053997,-0.055951,-0.065752,-0.062783,0.039895,0.1498,0.203715,0.008959,-0.088747,0.097284,-0.102732,0.117811,0.014132,-0.146874,-0.065513,0.117132,-0.093435,-0.014576,0.09456,0.079325,-0.113119,0.080858,-0.085097,0.027295,0.13608,-0.0738,0.043407,0.023895,0.010165,-0.139282,-0.047106,-0.040541,29,./image\29
0.068456,-0.07171,-0.137589,-0.00834,0.00719,0.045853,0.044711,-0.130061,0.098197,-0.098819,-0.032537,-0.050492,-0.053264,-0.166036,0.027772,-0.079357,0.080922,-0.005895,0.010803,-0.085596,-0.09744,0.036376,-0.169479,-0.053751,0.062275,0.055727,0.125657,0.073285,-0.057402,0.016807,0.110397,0.157869,0.00024,-0.12317,0.062856,0.010954,-0.186928,0.009271,0.179222,0.069751,-0.009886,-0.061634,-0.107267,-0.219807,0.130991,0.02776,0.005097,-0.022713,-0.085889,-0.014253,-0.07583,0.073429,0.125085,-0.042499,0.064468,0.070041,-0.043971,-0.078526,0.00057,-0.131164,0.092755,-0.143795,-0.020486,0.040397,0.122808,0.069923,0.194554,-0.019724,-0.019534,-0.091753,0.07311,-0.099741,0.022708,-0.110286,0.010162,0.020753,0.016198,0.062448,-0.042592,0.018417,0.013313,0.06788,-0.032372,0.054578,0.115317,-0.109227,-0.003864,-0.172097,-0.065797,0.044347,0.00285,-0.071134,-0.133504,0.022393,-0.028063,0.007912,-0.109132,0.128403,-0.095643,0.049277,-0.002872,0.080044,0.12968,-0.059058,-0.095827,0.177435,-0.065696,0.112939,-0.01709,-0.114642,-0.047415,0.184948,-0.049531,-0.081782,0.059034,0.157237,-0.147041,0.080427,-0.059984,0.072884,0.07383,0.069054,0.139,0.006797,0.085794,-0.041142,-0.050923,-0.05532,30,./image\30
0.046445,-0.150777,-0.037001,-0.126217,-0.040587,0.073981,0.067703,-0.086957,0.078522,-0.141088,0.016206,-0.032739,0.028323,-0.178807,0.057895,0.025223,0.043476,-0.169764,0.119237,0.01454,-0.0195,0.076428,-0.098406,0.086512,0.02169,0.022313,0.061704,0.096062,0.039056,-0.011149,0.049551,0.062195,0.041842,-0.047822,0.004655,-0.001371,-0.125145,0.033862,0.161301,-0.071111,-0.038575,0.068409,-0.079241,-0.273824,-0.096936,-0.049701,0.017991,-0.042695,-0.151355,0.16729,-0.019028,0.070435,0.138857,-0.098916,0.019509,0.0585,-0.028885,0.024816,-0.03139,-0.015256,0.02521,-0.119102,0.019243,0.139071,0.066073,0.064616,0.213706,0.028237,-0.027126,0.033855,0.058687,-0.181551,0.081687,-0.173017,-0.057387,0.078689,-0.084807,0.008151,-0.078533,-0.033826,-0.053701,0.057453,0.018323,0.040745,0.093558,-0.110486,0.197352,-0.047558,-0.068723,0.006351,0.121368,-0.091622,-0.092421,0.00844,0.063373,0.014416,-0.18378,0.028031,-0.154276,0.028344,0.07857,0.041951,0.156694,0.013191,-0.039793,0.043921,0.013828,0.025766,0.043821,-0.122454,-0.012392,0.02021,0.060207,0.067901,0.032142,-0.065991,-0.083055,0.138966,0.040391,0.028483,0.060158,0.064476,0.127008,0.060527,0.195202,-0.129689,0.026521,0.00487,30,./image\30
-0.015357,-0.154909,-0.011859,-0.11809,-0.047164,-0.137209,0.014101,0.000121,-0.002165,-0.082916,0.094793,-0.140915,-0.065808,-0.160205,0.120355,-0.056033,0.038389,-0.079864,-0.084435,-0.036683,-0.083649,-0.006262,-0.072522,0.107709,0.159942,0.14802,0.103817,0.127797,-0.062464,-0.179774,0.087638,0.155713,-0.028937,-0.000102,-0.002901,0.0853,-0.159573,0.010807,0.116644,-0.035752,-0.035915,-0.002596,-0.063485,-0.175443,0.015427,0.020106,0.091537,-0.011679,-0.171742,0.041351,-0.081808,0.091853,0.122633,-0.036783,0.06042,0.055123,0.027651,0.041566,0.007407,-0.055352,0.146862,-0.128389,-0.106361,0.158958,0.163411,-0.042917,0.101485,-0.082973,-0.004217,-0.023843,-0.068268,-0.106326,0.001837,-0.121745,-0.116932,-0.011321,-0.100521,-0.033305,-0.033617,-0.03258,0.013671,-0.03164,-0.016743,0.074453,0.146223,-0.170096,0.110849,-0.098117,-0.022455,0.008502,-0.00886,-0.134797,-0.142806,0.02548,0.108816,-0.031276,-0.114927,0.083125,-0.018032,-0.039481,0.086078,0.011849,0.057805,-0.010641,0.018567,0.177512,-0.02118,0.072443,0.01854,-0.134764,-0.040883,0.079755,0.109673,0.00918,0.062262,0.099171,-0.08424,-0.002196,0.032408,0.095833,0.104942,0.03603,-0.055531,0.086258,0.090077,-0.138972,0.047858,-0.039475,30,./image\30
